,open,high,low,close,volume,value,middle
2022-04-22 09:00:00,50805000,51000000,49526000,49937000,3309.37627,1.66518E+11,50263000
2022-04-23 09:00:00,49937000,50290000,49466000,49742000,1905.146898,94878858639,49878000
2022-04-24 09:00:00,49723000,50211000,49300000,49620000,1658.617408,82647094726,49755500
2022-04-25 09:00:00,49620000,50993000,48600000,50614000,4209.037602,2.08006E+11,49796500
2022-04-26 09:00:00,50614000,51193000,48300000,48777000,4171.124098,2.07571E+11,49746500
2022-04-27 09:00:00,48718000,50100000,48568000,49954000,2774.396468,1.36962E+11,49334000
2022-04-28 09:00:00,49954000,51299000,49666000,50580000,3157.489825,1.59374E+11,50482500
2022-04-29 09:00:00,50580000,50829000,49412000,49731000,2848.957459,1.42344E+11,50120500
2022-04-30 09:00:00,49731000,49953000,49243000,49283000,2078.698534,1.03248E+11,49598000
2022-05-01 09:00:00,49283000,49620000,48500000,49383000,2882.99454,1.41631E+11,49060000
2022-05-02 09:00:00,49383000,50210000,49110000,49520000,2614.56356,1.29932E+11,49660000
2022-05-03 09:00:00,49501000,49678000,48638000,48777000,2755.309315,1.35667E+11,49158000
2022-05-04 09:00:00,48772000,50999000,48722000,50616000,3904.11622,1.9473E+11,49860500
2022-05-05 09:00:00,50631000,50832000,47048000,47647000,6259.7612,3.04845E+11,48940000
2022-05-06 09:00:00,47650000,47800000,46210000,47031000,4073.145828,1.91195E+11,47005000
2022-05-07 09:00:00,47030000,47130000,46054000,46507000,1727.395058,80649441506,46592000
2022-05-08 09:00:00,46507000,46515000,44624000,44770000,4109.81944,1.86618E+11,45569500
2022-05-09 09:00:00,44763000,45037000,40719000,41002000,8307.106093,3.56444E+11,42878000
2022-05-10 09:00:00,41000000,43110000,40150000,41046000,12076.37493,5.01967E+11,41630000
2022-05-11 09:00:00,41044000,43980000,39088000,40290000,31967.29719,1.32877E+12,41534000
2022-05-12 09:00:00,40263000,41178000,37000000,39243000,23389.06343,9.11518E+11,39089000
2022-05-13 09:00:00,39246000,41324000,38777000,39270000,12398.9188,4.98374E+11,40050500
2022-05-14 09:00:00,39270000,40243000,38400000,39967000,5512.19562,2.17009E+11,39321500
2022-05-15 09:00:00,39967000,41000000,39270000,40906000,4277.655034,1.70673E+11,40135000
2022-05-16 09:00:00,40902000,40940000,38620000,39256000,5678.833853,2.2437E+11,39780000
2022-05-17 09:00:00,39260000,39900000,38416000,39259000,5356.753182,2.10536E+11,39158000
2022-05-18 09:00:00,39260000,39464000,37001000,37099000,6367.45223,2.43087E+11,38232500
2022-05-19 09:00:00,37100000,39085000,37000000,38780000,6407.341868,2.42975E+11,38042500
2022-05-20 09:00:00,38781000,39298000,37267000,37762000,5865.610376,2.2527E+11,38282500
2022-05-21 09:00:00,37798000,38253000,37558000,38037000,2813.64815,1.06779E+11,37905500
2022-05-22 09:00:00,38037000,39150000,37886000,38933000,3336.520707,1.28578E+11,38518000
2022-05-23 09:00:00,38933000,39220000,37209000,37436000,4947.221049,1.90335E+11,38214500
2022-05-24 09:00:00,37436000,38000000,36725000,37827000,3823.785368,1.42911E+11,37362500
2022-05-25 09:00:00,37827000,38360000,37558000,37935000,3871.091337,1.47138E+11,37959000
2022-05-26 09:00:00,37937000,38230000,36394000,37662000,5202.304333,1.95505E+11,37312000
2022-05-27 09:00:00,37662000,37889000,36413000,36837000,4373.885371,1.62037E+11,37151000
2022-05-28 09:00:00,36862000,37373000,36613000,37034000,1931.845973,71361163244,36993000
2022-05-29 09:00:00,37033000,37620000,36825000,37380000,1712.650146,63691223301,37222500
2022-05-30 09:00:00,37415000,39989000,37230000,39550000,5467.460037,2.11275E+11,38609500
2022-05-31 09:00:00,39527000,40600000,39300000,39923000,6442.979981,2.56308E+11,39950000
2022-06-01 09:00:00,39927000,40150000,37500000,37880000,6304.814273,2.45744E+11,38825000
2022-06-02 09:00:00,37880000,38680000,37558000,38392000,2899.345673,1.10237E+11,38119000
2022-06-03 09:00:00,38393000,38630000,37378000,37851000,3606.94747,1.37239E+11,38004000
2022-06-04 09:00:00,37852000,38100000,37666000,37916000,1401.312285,53025106658,37883000
2022-06-05 09:00:00,37916000,38300000,37608000,37972000,1320.221687,49985999685,37954000
2022-06-06 09:00:00,37974000,39952000,37966000,39532000,4372.224579,1.72042E+11,38959000
2022-06-07 09:00:00,39532000,39797000,37500000,39398000,7886.332468,3.0325E+11,38648500
2022-06-08 09:00:00,39366000,39599000,38128000,38581000,5152.829444,1.9935E+11,38863500
2022-06-09 09:00:00,38581000,38800000,38150000,38256000,2945.150783,1.13235E+11,38475000
2022-06-10 09:00:00,38265000,38850000,37470000,37611000,4429.214789,1.68289E+11,38160000
2022-06-11 09:00:00,37613000,37990000,36680000,37058000,4509.661188,1.67988E+11,37335000
2022-06-12 09:00:00,37061000,37157000,34700000,34718000,6146.331874,2.1986E+11,35928500
2022-06-13 09:00:00,34718000,35050000,28960000,29372000,21092.0642,6.68026E+11,32005000
2022-06-14 09:00:00,29373000,30205000,27412000,28829000,19487.81541,5.61773E+11,28808500
2022-06-15 09:00:00,28828000,29566000,26694000,29253000,20040.69089,5.59001E+11,28130000
2022-06-16 09:00:00,29235000,29622000,26718000,26898000,10897.12712,3.05926E+11,28170000
2022-06-17 09:00:00,26900000,27920000,26573000,27010000,8254.74721,2.24343E+11,27246500
2022-06-18 09:00:00,27010000,27345000,24000000,25093000,17021.37138,4.33108E+11,25672500
2022-06-19 09:00:00,25096000,26943000,23800000,26642000,15039.09542,3.81029E+11,25371500
2022-06-20 09:00:00,26666000,27184000,25599000,26643000,12451.16444,3.29953E+11,26391500
2022-06-21 09:00:00,26643000,27970000,26476000,26967000,10207.59721,2.7847E+11,27223000
2022-06-22 09:00:00,26967000,27160000,25950000,26193000,7880.698109,2.09448E+11,26555000
2022-06-23 09:00:00,26180000,27489000,26105000,27419000,11674.89802,3.13542E+11,26797000
2022-06-24 09:00:00,27419000,27900000,26975000,27597000,13388.93224,3.67521E+11,27437500
2022-06-25 09:00:00,27592000,27989000,27258000,27832000,6225.328283,1.72244E+11,27623500
2022-06-26 09:00:00,27837000,28350000,27415000,27460000,5447.101318,1.51631E+11,27882500
2022-06-27 09:00:00,27475000,27850000,26800000,27039000,5752.807181,1.57292E+11,27325000
2022-06-28 09:00:00,27033000,27456000,26470000,26547000,5406.36167,1.45709E+11,26963000
2022-06-29 09:00:00,26553000,26800000,26163000,26548000,9223.202521,2.43859E+11,26481500
2022-06-30 09:00:00,26572000,26609000,24776000,26003000,11478.34481,2.92543E+11,25692500
2022-07-01 09:00:00,25999000,27110000,25100000,25556000,10667.06531,2.76373E+11,26105000
2022-07-02 09:00:00,25576000,25700000,25180000,25463000,3585.127254,91226992258,25440000
2022-07-03 09:00:00,25465000,25870000,25000000,25422000,4004.472955,1.01636E+11,25435000
2022-07-04 09:00:00,25454000,26560000,25150000,26399000,6263.456445,1.61103E+11,25855000
2022-07-05 09:00:00,26399000,27269000,25580000,26548000,8426.868583,2.21922E+11,26424500
2022-07-06 09:00:00,26523000,27084000,26131000,26954000,5929.702977,1.57481E+11,26607500
2022-07-07 09:00:00,26953000,28347000,26600000,28115000,8756.639876,2.39027E+11,27473500
2022-07-08 09:00:00,28129000,29084000,27800000,28241000,10799.53961,3.07025E+11,28442000
2022-07-09 09:00:00,28241000,28600000,27915000,28200000,4557.639274,1.28524E+11,28257500
2022-07-10 09:00:00,28199000,28222000,27181000,27317000,5010.69691,1.38734E+11,27701500
2022-07-11 09:00:00,27317000,27327000,26400000,26460000,5812.765697,1.56475E+11,26863500
2022-07-12 09:00:00,26474000,26565000,25650000,25723000,5167.365294,1.35295E+11,26107500
2022-07-13 09:00:00,25723000,26759000,25200000,26611000,8364.967594,2.16442E+11,25979500
2022-07-14 09:00:00,26604000,27500000,26103000,27135000,6982.831754,1.86299E+11,26801500
2022-07-15 09:00:00,27140000,27899000,26914000,27518000,6257.933136,1.71512E+11,27406500
2022-07-16 09:00:00,27496000,28387000,27114000,27857000,5336.108806,1.47798E+11,27750500
2022-07-17 09:00:00,27856000,28481000,27453000,27505000,6347.366046,1.7777E+11,27967000
2022-07-18 09:00:00,27505000,29613000,27450000,29322000,13859.74528,3.98301E+11,28531500
2022-07-19 09:00:00,29322000,31050000,28476000,30660000,14595.94786,4.32242E+11,29763000
2022-07-20 09:00:00,30646000,31831000,30128000,30505000,12434.44376,3.85273E+11,30979500
2022-07-21 09:00:00,30500000,30849000,29621000,30415000,10664.60764,3.22028E+11,30235000
2022-07-22 09:00:00,30415000,31201000,29874000,30080000,7607.908909,2.32744E+11,30537500
2022-07-23 09:00:00,30077000,30272000,29214000,29722000,5699.598361,1.69985E+11,29743000
2022-07-24 09:00:00,29704000,30195000,29498000,29818000,5186.691596,1.54939E+11,29846500
2022-07-25 09:00:00,29818000,29938000,28500000,28555000,8196.410471,2.38652E+11,29219000
2022-07-26 09:00:00,28555000,28633000,27716000,28401000,6394.874999,1.79987E+11,28174500
2022-07-27 09:00:00,28401000,30492000,28165000,30202000,8326.594453,2.42209E+11,29328500
2022-07-28 09:00:00,30200000,31573000,29850000,31217000,10610.58966,3.24879E+11,30711500
2022-07-29 09:00:00,31217000,31990000,30965000,31404000,9751.911398,3.06877E+11,31477500
2022-07-30 09:00:00,31402000,32500000,31171000,31281000,7360.059756,2.34009E+11,31835500
2022-07-31 09:00:00,31270000,31775000,30714000,30751000,7085.408944,2.21747E+11,31244500
2022-08-01 09:00:00,30750000,31099000,30392000,30851000,6632.833037,2.0397E+11,30745500
2022-08-02 09:00:00,30851000,31141000,30246000,30754000,7603.47583,2.32698E+11,30693500
2022-08-03 09:00:00,30754000,31467000,30509000,30708000,6104.358089,1.8872E+11,30988000
2022-08-04 09:00:00,30708000,30980000,30159000,30315000,5092.111161,1.5603E+11,30569500
2022-08-05 09:00:00,30318000,30990000,30261000,30767000,5525.870434,1.69448E+11,30625500
2022-08-06 09:00:00,30767000,30843000,30509000,30534000,2650.633559,81425112952,30676000
2022-08-07 09:00:00,30534000,30899000,30440000,30685000,2514.515032,77019180216,30669500
2022-08-08 09:00:00,30695000,31925000,30680000,31459000,5716.184413,1.79949E+11,31302500
2022-08-09 09:00:00,31435000,31743000,30570000,30997000,5607.512683,1.74858E+11,31156500
2022-08-10 09:00:00,30997000,32073000,30522000,31583000,8806.557975,2.76307E+11,31297500
2022-08-11 09:00:00,31583000,32879000,31581000,31770000,9244.456851,2.98864E+11,32230000
2022-08-12 09:00:00,31770000,32450000,31590000,32368000,8387.043922,2.67506E+11,32020000
2022-08-13 09:00:00,32368000,32957000,32260000,32562000,4388.330322,1.43161E+11,32608500
2022-08-14 09:00:00,32562000,33197000,32310000,32544000,6387.198266,2.08972E+11,32753500
2022-08-15 09:00:00,32544000,33450000,32139000,32445000,6914.807593,2.26009E+11,32794500
2022-08-16 09:00:00,32435000,32600000,31865000,32082000,4179.746422,1.34649E+11,32232500
2022-08-17 09:00:00,32082000,32600000,31334000,31547000,5812.249277,1.85426E+11,31967000
2022-08-18 09:00:00,31547000,31779000,31484000,31720000,2950.437734,93394051416,31631500
2022-08-19 09:00:00,31720000,31739000,28612000,28678000,11796.61947,3.54714E+11,30175500
2022-08-20 09:00:00,28678000,29429000,28616000,29340000,5295.311618,1.54372E+11,29022500
2022-08-21 09:00:00,29350000,29760000,29016000,29459000,3786.406886,1.11314E+11,29388000
2022-08-22 09:00:00,29458000,29554000,28857000,29260000,4297.803752,1.25495E+11,29205500
2022-08-23 09:00:00,29261000,29528000,28701000,29307000,3763.613823,1.09821E+11,29114500
2022-08-24 09:00:00,29287000,29695000,28950000,29104000,3125.560121,91431871249,29322500
2022-08-25 09:00:00,29103000,29500000,29036000,29300000,3452.121992,1.01202E+11,29268000
2022-08-26 09:00:00,29299000,29655000,27790000,27969000,7729.246705,2.22906E+11,28722500
2022-08-27 09:00:00,27954000,28150000,27510000,27739000,3125.256463,86963182787,27830000
2022-08-28 09:00:00,27739000,27878000,27090000,27099000,2480.823587,68413346183,27484000
2022-08-29 09:00:00,27098000,28066000,27094000,27792000,3709.534914,1.02229E+11,27580000
2022-08-30 09:00:00,27792000,28150000,27155000,27314000,4229.547371,1.17154E+11,27652500
2022-08-31 09:00:00,27314000,27957000,27286000,27530000,3677.299074,1.01806E+11,27621500
2022-09-01 09:00:00,27521000,27773000,27100000,27636000,3585.511308,98555665887,27436500
2022-09-02 09:00:00,27636000,28000000,27312000,27571000,3667.657605,1.01532E+11,27656000
2022-09-03 09:00:00,27562000,27704000,27286000,27447000,1868.628942,51373788620,27495000
2022-09-04 09:00:00,27440000,27590000,27200000,27528000,1823.704029,49935020084,27395000
2022-09-05 09:00:00,27529000,27599000,27223000,27309000,3528.468201,96597927686,27411000
2022-09-06 09:00:00,27309000,27690000,26203000,26361000,8145.676585,2.20653E+11,26946500
2022-09-07 09:00:00,26361000,27064000,26198000,26810000,5757.559321,1.52753E+11,26631000
2022-09-08 09:00:00,26811000,27042000,26601000,26887000,4259.432445,1.143E+11,26821500
2022-09-09 09:00:00,26887000,29616000,26864000,29350000,9802.804138,2.79964E+11,28240000
2022-09-10 09:00:00,29344000,29900000,29001000,29727000,5736.675057,1.68836E+11,29450500
2022-09-11 09:00:00,29727000,30030000,29527000,30028000,3688.600488,1.09636E+11,29778500
2022-09-12 09:00:00,30028000,30851000,29780000,30656000,7642.566033,2.32344E+11,30315500
2022-09-13 09:00:00,30684000,31300000,28200000,28371000,15229.11581,4.5181E+11,29750000
2022-09-14 09:00:00,28371000,28813000,27688000,28344000,8716.782685,2.47271E+11,28250500
2022-09-15 09:00:00,28352000,28518000,27774000,28024000,6939.777037,1.95628E+11,28146000
2022-09-16 09:00:00,28029000,28173000,27453000,27915000,5350.837012,1.49167E+11,27813000
2022-09-17 09:00:00,27916000,28357000,27893000,28174000,3240.100437,90962723367,28125000
2022-09-18 09:00:00,28174000,28206000,27280000,27490000,4018.150313,1.11684E+11,27743000
2022-09-19 09:00:00,27490000,27732000,26216000,27566000,9719.59411,2.61036E+11,26974000
2022-09-20 09:00:00,27566000,27707000,26582000,26757000,5253.122238,1.4238E+11,27144500
2022-09-21 09:00:00,26757000,27974000,26199000,26538000,9250.118767,2.49413E+11,27086500
2022-09-22 09:00:00,26523000,27698000,26478000,27572000,5953.989094,1.61447E+11,27088000
2022-09-23 09:00:00,27571000,27788000,26709000,27594000,7237.642087,1.9758E+11,27248500
2022-09-24 09:00:00,27591000,27611000,27101000,27270000,2902.696438,79497771144,27356000
2022-09-25 09:00:00,27270000,27499000,26910000,27051000,2488.1113,67830234775,27204500
2022-09-26 09:00:00,27051000,27749000,27000000,27597000,4639.446161,1.2705E+11,27374500
2022-09-27 09:00:00,27604000,29112000,27130000,27501000,11326.09518,3.19137E+11,28121000
2022-09-28 09:00:00,27495000,28421000,26800000,27952000,7772.212439,2.14191E+11,27610500
2022-09-29 09:00:00,27952000,28246000,27290000,28033000,6460.931579,1.80041E+11,27768000
2022-09-30 09:00:00,28020000,28841000,27580000,27924000,6867.902456,1.93003E+11,28210500
2022-10-01 09:00:00,27924000,28008000,27696000,27868000,2546.825117,70954974473,27852000
2022-10-02 09:00:00,27868000,27960000,27512000,27691000,3079.769561,85545876530,27736000
2022-10-03 09:00:00,27672000,28375000,27591000,28299000,3956.10964,1.10671E+11,27983000
2022-10-04 09:00:00,28280000,29094000,28145000,28980000,5533.817065,1.58535E+11,28619500
2022-10-05 09:00:00,28952000,29017000,28322000,28721000,5152.71568,1.47817E+11,28669500
2022-10-06 09:00:00,28720000,28930000,28290000,28418000,4801.187682,1.3735E+11,28610000
2022-10-07 09:00:00,28418000,28517000,27663000,27805000,5416.378592,1.52012E+11,28090000
2022-10-08 09:00:00,27810000,27933000,27602000,27743000,2106.945314,58568308273,27767500
2022-10-09 09:00:00,27743000,27885000,27622000,27679000,1640.581783,45515986562,27753500
2022-10-10 09:00:00,27679000,27833000,27359000,27401000,4196.415337,1.15901E+11,27596000
2022-10-11 09:00:00,27397000,27678000,27131000,27339000,3732.940003,1.0222E+11,27404500
2022-10-12 09:00:00,27339000,27523000,27255000,27460000,2101.426615,57574795546,27389000
2022-10-13 09:00:00,27460000,28063000,26400000,27810000,8203.958395,2.22278E+11,27231500
2022-10-14 09:00:00,27808000,28539000,27500000,27660000,5280.081239,1.48191E+11,28019500
2022-10-15 09:00:00,27656000,27722000,27410000,27524000,1863.651981,51459862485,27566000
2022-10-16 09:00:00,27548000,27900000,27502000,27655000,1613.231531,44583425422,27701000
2022-10-17 09:00:00,27655000,28200000,27526000,27993000,3325.591796,92642089153,27863000
2022-10-18 09:00:00,27995000,28180000,27530000,27812000,3645.546868,1.01834E+11,27855000
2022-10-19 09:00:00,27824000,27825000,27536000,27657000,3160.616029,87417949568,27680500
2022-10-20 09:00:00,27639000,27800000,27400000,27505000,2683.247993,73944127660,27600000
2022-10-21 09:00:00,27505000,27700000,27130000,27580000,2767.62248,76016880614,27415000
2022-10-22 09:00:00,27600000,27700000,27547000,27620000,2036.10495,56235951760,27623500
2022-10-23 09:00:00,27620000,28152000,27484000,27981000,2722.169758,75515642883,27818000
2022-10-24 09:00:00,27981000,28077000,27663000,27803000,3125.348991,87079836346,27870000
2022-10-25 09:00:00,27803000,28844000,27621000,28494000,4893.203129,1.37804E+11,28232500
2022-10-26 09:00:00,28494000,29447000,28470000,29079000,5979.876121,1.73489E+11,28958500
2022-10-27 09:00:00,29116000,29238000,28530000,28590000,5172.494233,1.49864E+11,28884000
2022-10-28 09:00:00,28590000,29183000,28350000,28958000,3424.861865,98435976523,28766500
2022-10-29 09:00:00,28932000,29497000,28910000,29091000,6211.37654,1.81411E+11,29203500
2022-10-30 09:00:00,29091000,29350000,28902000,28957000,3137.068759,91332005444,29126000
2022-10-31 09:00:00,28957000,29217000,28580000,28778000,3780.017757,1.09126E+11,28898500
2022-11-01 09:00:00,28778000,28928000,28634000,28749000,2933.716643,84430214876,28781000
2022-11-02 09:00:00,28753000,29299000,28500000,28632000,7547.861369,2.17669E+11,28899500
2022-11-03 09:00:00,28632000,28900000,28443000,28693000,6757.692914,1.94087E+11,28671500
2022-11-04 09:00:00,28685000,29679000,28683000,29388000,7964.117852,2.31718E+11,29181000
2022-11-05 09:00:00,29388000,29870000,29304000,29756000,5550.079702,1.64967E+11,29587000
2022-11-06 09:00:00,29756000,29869000,29400000,29473000,3135.465388,93055406232,29634500
2022-11-07 09:00:00,29470000,29658000,28790000,28945000,5212.344719,1.52159E+11,29224000
2022-11-08 09:00:00,28945000,29020000,25842000,26650000,21680.49236,5.94772E+11,27431000
2022-11-09 09:00:00,26652000,26832000,22564000,22919000,22296.85265,5.52716E+11,24698000
2022-11-10 09:00:00,22924000,25120000,22840000,24779000,20710.25278,4.98017E+11,23980000
2022-11-11 09:00:00,24779000,24928000,23000000,23656000,12736.12608,3.03749E+11,23964000
2022-11-12 09:00:00,23657000,23755000,23061000,23380000,4753.992373,1.11007E+11,23408000
2022-11-13 09:00:00,23380000,23515000,22500000,22510000,7169.951279,1.64599E+11,23007500
2022-11-14 09:00:00,22511000,23438000,21509000,22701000,13460.02193,3.01879E+11,22473500
2022-11-15 09:00:00,22706000,23220000,22530000,23003000,6064.33493,1.39067E+11,22875000
2022-11-16 09:00:00,23003000,23162000,22550000,22954000,4821.319032,1.10304E+11,22856000
2022-11-17 09:00:00,22954000,23039000,22613000,22982000,3192.693764,72904673242,22826000
